TIME_EXPERIMENT_START: 312764613296022
TIME_WORD_START: 312764637058278 WORD_VALUE: the
TIME_SPECIAL: 312768717252603 POINT_POSITION: (309.801, 230.133, 258.135) TOOL_DIRECTION: (-0.183275, 0.0111048, -0.982999)
TIME_SPECIAL: 312768753599525 POINT_POSITION: (367.421, 214.426, 287.579) TOOL_DIRECTION: (-0.157352, 0.00990834, -0.987493)
TIME_SPECIAL: 312768783594963 POINT_POSITION: (429.822, 196.748, 309.396) TOOL_DIRECTION: (-0.140271, 0.00167973, -0.990112)
TIME_SPECIAL: 312768812440190 POINT_POSITION: (455.429, 186.942, 311.153) TOOL_DIRECTION: (-0.128525, -0.00964348, -0.991659)
TIME_SPECIAL: 312768848263257 POINT_POSITION: (515.208, 160.769, 305.439) TOOL_DIRECTION: (-0.103291, -0.0448479, -0.99364)
TIME_SPECIAL: 312768884142640 POINT_POSITION: (561.951, 142.559, 292.305) TOOL_DIRECTION: (-0.0679891, -0.0516421, -0.996349)
TIME_SPECIAL: 312768918605631 POINT_POSITION: (594.647, 127.741, 275.714) TOOL_DIRECTION: (-0.0398058, -0.0619393, -0.997286)
TIME_SPECIAL: 312768949383812 POINT_POSITION: (632.287, 105.695, 249.572) TOOL_DIRECTION: (-0.00470794, -0.0749499, -0.997176)
TIME_SPECIAL: 312768982999235 POINT_POSITION: (658.218, 95.7487, 228.74) TOOL_DIRECTION: (0.0292452, -0.0643113, -0.997501)
TIME_SPECIAL: 312769012162097 POINT_POSITION: (674.113, 81.4659, 207.988) TOOL_DIRECTION: (0.0342557, -0.0892822, -0.995417)
TIME_SPECIAL: 312769043227933 POINT_POSITION: (686.511, 78.5492, 194.827) TOOL_DIRECTION: (0.048123, -0.082371, -0.995439)
TIME_SPECIAL: 312769081425160 POINT_POSITION: (710.327, 73.6964, 167.242) TOOL_DIRECTION: (0.0859088, -0.0458417, -0.995248)
TIME_SPECIAL: 312769111946073 POINT_POSITION: (712.694, 69.6564, 157.674) TOOL_DIRECTION: (0.0854654, -0.0485506, -0.995158)
TIME_SPECIAL: 312769141723137 POINT_POSITION: (709.354, 65.896, 142.605) TOOL_DIRECTION: (0.0692461, -0.0537754, -0.996149)
TIME_SPECIAL: 312769175767205 POINT_POSITION: (707.579, 64.1629, 121.992) TOOL_DIRECTION: (0.054721, -0.0551302, -0.996979)
TIME_SPECIAL: 312769210694899 POINT_POSITION: (700.34, 59.93, 105.46) TOOL_DIRECTION: (0.0319666, -0.0666541, -0.997264)
TIME_SPECIAL: 312769239798609 POINT_POSITION: (702.39, 60.9722, 70.9731) TOOL_DIRECTION: (0.0278883, -0.0679898, -0.997296)
TIME_SPECIAL: 312769272463559 POINT_POSITION: (704.767, 61.0851, 43.4425) TOOL_DIRECTION: (0.0289256, -0.0705712, -0.997087)
TIME_SPECIAL: 312769303395696 POINT_POSITION: (705.051, 61.5407, 29.4716) TOOL_DIRECTION: (0.0269955, -0.071586, -0.997069)
TIME_PRESSED: 312769303865666 KEY_PRESSED: VK_ENTER KEY_EXPECTED: VK_ENTER KEY_PRESSED_UPPER: false KEY_EXPECTED_UPPER: false
TIME_WORD_END: 312769304079178 WORD_VALUE: the
TIME_WORD_START: 312769304305250 WORD_VALUE: brown
TIME_SPECIAL: 312769370449899 POINT_POSITION: (712.819, 67.903, 28.3779) TOOL_DIRECTION: (0.0392887, -0.0573646, -0.99758)
TIME_SPECIAL: 312769418019383 POINT_POSITION: (726.906, 86.1949, 52.7524) TOOL_DIRECTION: (0.0744288, -0.00428348, -0.997217)
TIME_SPECIAL: 312769461240024 POINT_POSITION: (696.941, 79.3138, 94.974) TOOL_DIRECTION: (0.00921441, -0.0275462, -0.999578)
TIME_SPECIAL: 312769503345701 POINT_POSITION: (690.96, 91.1748, 131.991) TOOL_DIRECTION: (-0.00493343, -0.00901111, -0.999947)
TIME_SPECIAL: 312769543244138 POINT_POSITION: (680.47, 109.215, 187.945) TOOL_DIRECTION: (-0.0237396, 0.0259359, -0.999382)
TIME_SPECIAL: 312769586842376 POINT_POSITION: (663.384, 118.355, 252.179) TOOL_DIRECTION: (-0.048246, 0.0439277, -0.997869)
TIME_SPECIAL: 312769626011144 POINT_POSITION: (652.428, 121.621, 298.324) TOOL_DIRECTION: (-0.0574245, 0.0485696, -0.997168)
TIME_SPECIAL: 312769673228962 POINT_POSITION: (623.765, 122.847, 362.389) TOOL_DIRECTION: (-0.0946277, 0.0324283, -0.994984)
TIME_SPECIAL: 312769720216251 POINT_POSITION: (606.107, 131.02, 395.83) TOOL_DIRECTION: (-0.0924743, 0.0065591, -0.995693)
TIME_SPECIAL: 312769762712894 POINT_POSITION: (586.262, 134.534, 387.575) TOOL_DIRECTION: (-0.116281, -0.0293004, -0.992784)
TIME_SPECIAL: 312769792916172 POINT_POSITION: (573.8, 140.06, 377.085) TOOL_DIRECTION: (-0.126184, -0.0319039, -0.991494)
TIME_SPECIAL: 312769821875245 POINT_POSITION: (565.112, 148.418, 362.767) TOOL_DIRECTION: (-0.127762, -0.0266551, -0.991447)
TIME_SPECIAL: 312769854001349 POINT_POSITION: (559.715, 161.452, 345.481) TOOL_DIRECTION: (-0.122468, -0.00909272, -0.992431)
TIME_SPECIAL: 312769883878080 POINT_POSITION: (549.719, 167.261, 329.015) TOOL_DIRECTION: (-0.126482, -0.00219633, -0.991966)
TIME_SPECIAL: 312769916393935 POINT_POSITION: (539.46, 178.357, 306.36) TOOL_DIRECTION: (-0.125263, 0.0192549, -0.991937)
TIME_SPECIAL: 312769939708505 POINT_POSITION: (531.107, 174.863, 294.741) TOOL_DIRECTION: (-0.133067, 0.00347992, -0.991101)
TIME_SPECIAL: 312769974403239 POINT_POSITION: (517.61, 170.412, 278.376) TOOL_DIRECTION: (-0.143238, -0.014607, -0.98958)
TIME_SPECIAL: 312770003017532 POINT_POSITION: (509.799, 167.676, 265.864) TOOL_DIRECTION: (-0.148944, -0.0316216, -0.98834)
TIME_SPECIAL: 312770031472197 POINT_POSITION: (501.93, 166.739, 247.172) TOOL_DIRECTION: (-0.145323, -0.0300336, -0.988928)
TIME_SPECIAL: 312770065794196 POINT_POSITION: (494.516, 169.089, 232.18) TOOL_DIRECTION: (-0.144532, -0.0188222, -0.989321)
TIME_SPECIAL: 312770097731502 POINT_POSITION: (475.954, 160.514, 202.962) TOOL_DIRECTION: (-0.14747, -0.0268295, -0.988703)
TIME_SPECIAL: 312770129959298 POINT_POSITION: (464.22, 152.927, 182.5) TOOL_DIRECTION: (-0.146069, -0.0320797, -0.988754)
TIME_SPECIAL: 312770163661018 POINT_POSITION: (452.899, 143.599, 161.193) TOOL_DIRECTION: (-0.146043, -0.0476811, -0.988129)
TIME_SPECIAL: 312770198597625 POINT_POSITION: (451.177, 143.818, 144.412) TOOL_DIRECTION: (-0.135974, -0.0404686, -0.989885)
TIME_SPECIAL: 312770229161079 POINT_POSITION: (450.298, 141.262, 133.025) TOOL_DIRECTION: (-0.129828, -0.0438543, -0.990566)
TIME_SPECIAL: 312770262622546 POINT_POSITION: (448.991, 138.375, 124.978) TOOL_DIRECTION: (-0.127076, -0.0478408, -0.990739)
TIME_SPECIAL: 312770292918198 POINT_POSITION: (450.988, 135.626, 111.108) TOOL_DIRECTION: (-0.116154, -0.0497868, -0.991983)
TIME_SPECIAL: 312770326367916 POINT_POSITION: (453.252, 134.34, 96.741) TOOL_DIRECTION: (-0.107635, -0.0482427, -0.993019)
TIME_SPECIAL: 312770358489969 POINT_POSITION: (453.959, 133.613, 82.0133) TOOL_DIRECTION: (-0.104208, -0.0449128, -0.993541)
TIME_SPECIAL: 312770392028010 POINT_POSITION: (454.202, 128.537, 70.3212) TOOL_DIRECTION: (-0.102374, -0.0527771, -0.993345)
TIME_SPECIAL: 312770425493529 POINT_POSITION: (457.102, 125.987, 50.2065) TOOL_DIRECTION: (-0.094911, -0.0550394, -0.993963)
TIME_SPECIAL: 312770456395280 POINT_POSITION: (458.602, 123.209, 26.6399) TOOL_DIRECTION: (-0.0895415, -0.0599211, -0.994179)
TIME_PRESSED: 312770456766394 KEY_PRESSED: VK_B KEY_EXPECTED: VK_B KEY_PRESSED_UPPER: false KEY_EXPECTED_UPPER: false
TIME_SPECIAL: 312770510419156 POINT_POSITION: (456.738, 122.652, 0) TOOL_DIRECTION: (-0.0928036, -0.0596601, -0.993895)
TIME_SPECIAL: 312770549601295 POINT_POSITION: (456.986, 123.174, 0) TOOL_DIRECTION: (-0.0926411, -0.0575338, -0.994036)
TIME_SPECIAL: 312770586170237 POINT_POSITION: (458.604, 124.479, 0) TOOL_DIRECTION: (-0.0890946, -0.0539307, -0.994562)
TIME_SPECIAL: 312770616198492 POINT_POSITION: (459.125, 124.137, 0) TOOL_DIRECTION: (-0.0873139, -0.0548435, -0.99467)
